idx,rtl_i,py_i,err_i,rtl_q,py_q,err_q
3099,191,409,-218,194,107,87
3100,-89,47,-136,-171,-262,91
3101,225,116,109,3,-467,470
3102,-4,5,-9,293,-553,846
3103,-312,-523,211,-155,-790,635
3104,247,-427,674,-375,-721,346
3105,790,246,544,176,-198,374
3106,176,315,-139,546,395,151
3107,-652,105,-757,465,365,100
3108,-347,347,-694,224,-328,552
3109,350,528,-178,24,-696,720
3110,261,116,145,195,-430,625
3111,3,-460,463,403,-48,451
3112,263,-404,667,151,115,36
3113,281,188,93,-156,33,-189
3114,-97,432,-529,-25,191,-216
3115,-102,22,-124,404,622,-218
3116,-17,-582,565,606,634,-28
3117,-168,-775,607,472,527,-55
3118,-295,-483,188,695,822,-127
3119,-829,-338,-491,1019,877,142
3120,-1315,-514,-801,104,310,-206
3121,-436,-477,41,-1223,-312,-911
3122,720,-296,1016,-1096,-357,-739
3123,475,-346,821,-448,36,-484
3124,-109,-289,180,-516,-39,-477
3125,54,-27,81,-501,-478,-23
3126,385,-11,396,-309,-187,-122
3127,682,13,669,-416,501,-917
3128,687,543,144,-188,608,-796
3129,175,1034,-859,513,469,44
3130,-27,442,-469,608,445,163
3131,-7,-836,829,-307,244,-551
3132,-146,-963,817,-1054,-161,-893
3133,326,51,275,-822,-615,-207
3134,747,254,493,-333,-639,306
3135,87,-385,472,63,-85,148
3136,-556,-441,-115,563,79,484
3137,-341,-33,-308,606,-68,674
3138,265,-259,524,71,510,-439
3139,459,-925,1384,-295,1034,-1329
3140,-118,-714,596,-188,641,-829
3141,-448,92,-540,98,99,-1
3142,-23,179,-202,35,-345,380
3143,177,-44,221,-438,-567,129
3144,-2,-18,16,-559,-38,-521
3145,138,93,45,-157,350,-507
3146,490,516,-26,206,101,105
3147,211,371,-160,413,232,181
3148,-431,-777,346,183,252,-69
3149,157,-920,1077,-311,-346,35
3150,1439,144,1295,292,-6,298
3151,1055,128,927,1212,755,457
3152,-487,-700,213,402,-27,429
3153,-877,-313,-564,-567,-957,390
3154,-212,686,-898,105,-404,509
3155,252,758,-506,774,207,567
3156,465,378,87,506,28,478
3157,358,45,313,-20,-106,86
3158,10,-215,225,-432,-125,-307
3159,639,367,272,-225,-425,200
3160,1761,985,776,76,-598,674
3161,1384,159,1225,-394,-379,-15
3162,211,-763,974,-749,-319,-430
3163,-253,-551,298,-439,-504,65
3164,-543,-332,-211,-131,-430,299
3165,-815,-556,-259,-90,-51,-39
3166,-707,-656,-51,-323,352,-675
3167,-562,-402,-160,-497,462,-959
3168,-288,152,-440,-159,283,-442
3169,213,477,-264,27,6,21
3170,544,352,192,-417,-549,132
3171,753,272,481,-533,-871,338
3172,818,335,483,-90,-326,236
3173,469,350,119,-62,29,-91
3174,122,265,-143,-276,-148,-128
3175,244,89,155,19,391,-372
3176,335,47,288,287,984,-697
3177,-98,-19,-79,-44,343,-387
3178,-482,-497,15,-371,-245,-126
3179,-353,-867,514,-262,-34,-228
3180,-178,-433,255,-358,-273,-85
3181,-171,475,-646,-669,-625,-44
3182,-87,758,-845,-185,-156,-29
3183,101,-74,175,405,347,58
3184,236,-773,1009,26,646,-620
3185,140,-466,606,70,946,-876
3186,77,-341,418,807,609,198
3187,268,-501,769,609,33,576
3188,38,255,-217,347,135,212
3189,-353,1080,-1433,976,318,658
3190,240,1143,-903,713,-209,922
3191,738,1355,-617,-335,-559,224
3192,-151,1163,-1314,-65,288,-353
3193,-871,-205,-666,506,1096,-590
3194,-636,-1057,421,-76,827,-903
3195,-690,-649,-41,32,739,-707
3196,-541,-305,-236,862,822,40
3197,581,-23,604,289,-35,324
3198,1141,952,189,-10,-790,780
3199,524,1810,-1286,1308,-662,1970
3200,92,1438,-1346,1404,-423,1827
3201,173,253,-80,121,-69,190
3202,179,-321,500,-229,409,-638
3203,356,60,296,-422,249,-671
3204,883,268,615,-1029,-433,-596
3205,978,80,898,-745,-669,-76
3206,408,244,164,54,-228,282
3207,-148,223,-371,276,198,78
3208,-480,-213,-267,175,302,-127
3209,-309,247,-556,332,343,-11
3210,512,1085,-573,461,168,293
3211,838,549,289,19,-124,143
3212,316,-531,847,-262,228,-490
3213,-35,-681,646,74,912,-838
3214,-75,-282,207,-21,805,-826
3215,-68,-42,-26,-268,241,-509
3216,10,-11,21,435,350,85
3217,152,279,-127,1288,1009,279
3218,524,701,-177,1276,1293,-17
3219,479,223,256,575,896,-321
3220,-366,-644,278,-176,300,-476
3221,-405,-355,-50,-131,221,-352
3222,651,581,70,636,713,-77
3223,692,700,-8,954,833,121
3224,-347,121,-468,531,320,211
3225,-770,-37,-733,196,227,-31
3226,-710,300,-1010,168,687,-519
3227,-750,109,-859,103,815,-712
3228,-514,-509,-5,31,362,-331
3229,-191,-484,293,-16,-442,426
3230,-30,-18,-12,14,-703,717
3231,87,76,11,212,32,180
3232,-254,-256,2,127,194,-67
3233,-720,-703,-17,-188,-582,394
3234,-217,-768,551,-190,-649,459
3235,597,-398,995,-253,-196,-57
3236,260,-354,614,-509,-17,-492
3237,-476,-550,74,-264,413,-677
3238,-116,-276,160,321,629,-308
3239,356,-191,547,430,145,285
3240,-140,-596,456,98,58,40
3241,12,-228,240,80,367,-287
3242,1002,409,593,141,-89,230
3243,767,-120,887,-552,-704,152
3244,55,-664,719,-1089,-400,-689
3245,375,-395,770,-603,-7,-596
3246,542,-472,1014,-302,-88,-214
3247,177,-605,782,-445,15,-460
3248,44,-15,59,-109,37,-146
3249,-140,432,-572,483,-64,547
3250,-417,213,-630,1124,485,639
3251,-591,-332,-259,1452,771,681
3252,-630,-748,118,543,50,493
3253,-327,-359,32,-479,-313,-166
3254,-159,552,-711,97,249,-152
3255,-223,785,-1008,1236,1044,192
3256,19,158,-139,1225,1198,27
3257,-76,-562,486,256,30,226
3258,-585,-931,346,-619,-867,248
3259,-259,-737,478,-808,-53,-755
3260,419,-1,420,-118,432,-550
3261,92,479,-387,978,-289,1267
3262,-675,138,-813,1219,-427,1646
3263,-862,-363,-499,395,-164,559
3264,-671,-284,-387,-194,-247,53
3265,-333,345,-678,101,111,-10
3266,327,733,-406,615,360,255
3267,750,358,392,420,-320,740
3268,374,381,-7,-227,-786,559
3269,55,1168,-1113,-207,-718,511
3270,331,906,-575,19,-907,926
3271,75,-290,365,-256,-560,304
3272,-860,-571,-289,-173,488,-661
3273,-779,-16,-763,-4,257,-261
3274,340,583,-243,-294,-921,627
3275,653,855,-202,144,-662,806
3276,483,491,-8,756,299,457
3277,1180,303,877,187,252,-65
3278,1422,717,705,-45,34,-79
3279,169,650,-481,542,106,436
3280,-771,372,-1143,145,-214,359
3281,-385,1029,-1414,-464,-487,23
3282,191,1436,-1245,139,-11,150
3283,329,544,-215,406,707,-301
3284,426,-37,463,-285,715,-1000
3285,336,203,133,-381,220,-601
3286,-153,17,-170,-30,114,-144
3287,-130,-100,-30,-145,320,-465
3288,382,451,-69,-19,425,-444
3289,140,535,-395,316,267,49
3290,-230,-57,-173,-211,-379,168
3291,154,-368,522,-801,-1031,230
3292,167,-389,556,-444,-1019,575
3293,-528,-765,237,-317,-352,35
3294,-961,-1111,150,-691,589,-1280
3295,-717,-319,-398,-224,932,-1156
3296,50,858,-808,582,461,121
3297,608,609,-1,356,143,213
3298,642,-196,838,-444,126,-570
3299,895,149,746,-538,165,-703
3300,1171,647,524,223,587,-364
3301,613,262,351,553,571,-18
3302,-24,-112,88,1,-392,393
3303,200,-117,317,-212,-499,287
3304,424,-208,632,-14,528,-542
3305,-52,-369,317,-39,582,-621
3306,-314,-322,8,303,-120,423
3307,356,304,52,678,-252,930
3308,1200,1084,116,145,-443,588
3309,1033,922,111,-242,-491,249
3310,159,357,-198,317,255,62
3311,-11,323,-334,519,452,67
3312,221,86,135,90,-44,134
3313,-227,-373,146,320,163,157
3314,-547,-223,-324,845,655,190
3315,-317,38,-355,663,719,-56
3316,-378,159,-537,374,525,-151
3317,-262,537,-799,55,-148,203
3318,363,575,-212,-631,-639,8
3319,524,158,366,-676,-180,-496
3320,134,58,76,19,44,-25
3321,-157,143,-300,409,-529,938
3322,21,211,-190,520,-602,1122
3323,268,387,-119,516,183,333
3324,-333,159,-492,156,700,-544
3325,-872,-143,-729,-68,365,-433
3326,-215,382,-597,378,29,349
3327,230,683,-453,841,336,505
3328,-69,-212,143,437,394,43
3329,48,-772,820,-237,-105,-132
3330,285,-236,521,-401,-193,-208
3331,178,-68,246,-593,-126,-467
3332,135,-439,574,-815,-479,-336
3333,73,-362,435,-555,-441,-114
3334,-201,-353,152,-293,183,-476
3335,-736,-543,-193,-34,643,-677
3336,-1210,43,-1253,418,641,-223
3337,-923,598,-1521,317,99,218
3338,-332,128,-460,71,-286,357
3339,-297,-149,-148,430,282,148
3340,-505,160,-665,367,757,-390
3341,-501,162,-663,-125,420,-545
3342,-72,455,-527,147,279,-132
3343,648,1133,-485,415,475,-60
3344,824,787,37,2,464,-462
3345,495,24,471,-1,424,-425
3346,306,162,144,425,428,-3
3347,79,447,-368,495,442,53
3348,54,689,-635,553,424,129
3349,441,1119,-678,842,221,621
3350,541,552,-11,829,257,572
3351,417,-512,929,459,769,-310
3352,307,-473,780,361,1098,-737
3353,92,-374,466,568,886,-318
3354,261,-906,1167,469,514,-45
3355,395,-523,918,284,321,-37
3356,-101,510,-611,447,426,21
3357,-179,658,-837,646,769,-123
3358,431,476,-45,839,817,22
3359,709,573,136,755,291,464
3360,396,269,127,35,-209,244
3361,3,-106,109,-268,-484,216
3362,225,208,17,64,-696,760
3363,628,690,-62,-106,-179,73
3364,146,664,-518,-277,798,-1075
3365,-413,270,-683,103,709,-606
3366,-258,23,-281,151,-115,266
3367,-343,-33,-310,-22,-187,165
3368,-814,-221,-593,38,76,-38
3369,-949,-205,-744,81,114,-33
3370,-617,110,-727,341,685,-344
3371,-54,50,-104,557,959,-402
3372,177,-219,396,144,-128,272
3373,-177,-480,303,-219,-688,469
3374,-666,-956,290,-267,-42,-225
3375,-737,-702,-35,-408,52,-460
3376,-369,231,-600,-274,-91,-183
3377,-397,142,-539,-227,3,-230
3378,-737,-416,-321,-746,-500,-246
3379,-354,-149,-205,-653,-549,-104
3380,57,-41,98,161,253,-92
3381,-94,-288,194,383,287,96
3382,267,-22,289,118,-137,255
3383,716,-73,789,-166,-65,-101
3384,364,-645,1009,-437,6,-443
3385,111,-390,501,-275,161,-436
3386,-31,233,-264,-53,455,-508
3387,-611,18,-629,-265,163,-428
3388,-651,-334,-317,-285,-315,30
3389,-65,-205,140,-144,-332,188
3390,101,-132,233,-395,-405,10
3391,95,-183,278,-552,-524,-28
3392,215,115,100,-164,-198,34
3393,193,920,-727,326,-13,339
3394,471,1588,-1117,461,-340,801
3395,839,1207,-368,415,-534,949
3396,370,205,165,490,-496,986
3397,-424,-192,-232,355,-682,1037
3398,-621,54,-675,-118,-871,753
3399,-448,211,-659,-217,-466,249
3400,-348,5,-353,223,157,66
3401,-424,-301,-123,402,-211,613
3402,-413,-190,-223,-11,-1256,1245
3403,-72,184,-256,-400,-1316,916
3404,34,105,-71,-328,-548,220
3405,-190,-196,6,-124,-154,30
3406,-94,-171,77,-36,-12,-24
3407,-227,-73,-154,-60,-1,-59
3408,-836,-187,-649,-291,-316,25
3409,-830,-485,-345,-547,-586,39
3410,-471,-542,71,-837,-1002,165
3411,-447,29,-476,-1078,-1348,270
3412,-189,510,-699,-278,-425,147
3413,184,326,-142,1277,1076,201
3414,264,124,140,1726,1584,142
3415,327,400,-73,1087,1544,-457
3416,312,768,-456,735,1450,-715
3417,111,661,-550,657,798,-141
3418,-201,438,-639,483,-10,493
3419,-408,582,-990,568,-169,737
3420,-231,434,-665,814,77,737
3421,-130,57,-187,845,260,585
3422,-263,119,-382,783,511,272
3423,-33,40,-73,414,614,-200
3424,311,-320,631,-427,113,-540
3425,241,-472,713,-663,-191,-472
3426,21,-380,401,144,329,-185
3427,29,71,-42,475,461,14
3428,253,18,235,-370,-262,-108
3429,172,-910,1082,-1149,-634,-515
3430,-268,-805,537,-1194,-600,-594
3431,-130,319,-449,-898,-761,-137
3432,511,332,179,-236,-261,25
3433,524,-299,823,488,807,-319
3434,222,-288,510,206,517,-311
3435,373,-233,606,-697,-673,-24
3436,282,-243,525,-650,-598,-52
3437,-260,-107,-153,-119,-129,10
3438,-311,-511,200,-647,-785,138
3439,157,-792,949,-1416,-1193,-223
3440,409,-228,637,-996,-445,-551
3441,155,-315,470,-344,74,-418
3442,-254,-863,609,-414,-316,-98
3443,-167,-112,-55,-349,-529,180
3444,238,637,-399,78,209,-131
3445,194,176,18,356,879,-523
3446,-378,-6,-372,564,409,155
3447,-975,352,-1327,333,-344,677
3448,-762,439,-1201,-387,-537,150
3449,304,397,-93,-553,-712,159
3450,653,261,392,-282,-915,633
3451,-16,92,-108,-318,-739,421
3452,-236,-25,-211,-193,-339,146
3453,-180,-296,116,73,11,62
3454,-435,-297,-138,-158,-52,-106
3455,-160,94,-254,-392,-343,-49
3456,217,220,-3,-251,-421,170
3457,-138,-20,-118,-451,-914,463
3458,-169,-607,438,-1169,-1332,163
3459,378,-1280,1658,-1454,-331,-1123
3460,381,-959,1340,-725,593,-1318
3461,-215,164,-379,319,308,11
3462,-749,558,-1307,789,279,510
3463,-732,133,-865,590,101,489
3464,-162,-84,-78,253,-632,885
3465,275,-116,391,334,-111,445
3466,165,-619,784,339,582,-243
3467,-256,-1143,887,-474,-521,47
3468,-346,-655,309,-1086,-1388,302
3469,164,374,-210,-485,-591,106
3470,394,698,-304,425,339,86
3471,142,524,-382,729,559,170
3472,85,513,-428,523,322,201
3473,-40,411,-451,221,24,197
3474,248,355,-107,121,-34,155
3475,1328,717,611,49,-131,180
3476,1167,820,347,-49,-373,324
3477,-169,415,-584,-96,-495,399
3478,-198,257,-455,-436,-516,80
3479,277,149,128,-750,-345,-405
3480,-332,-348,16,-200,70,-270
3481,-650,-322,-328,699,152,547
3482,120,550,-430,679,-227,906
3483,652,1009,-357,-69,-252,183
3484,412,564,-152,-446,-9,-437
3485,247,157,90,-471,-274,-197
3486,62,306,-244,-327,-356,29
3487,-439,378,-817,317,243,74
3488,-265,-268,3,396,466,-70
3489,-78,-1118,1040,-557,404,-961
3490,-923,-1116,193,-568,728,-1296
3491,-801,-345,-456,476,628,-152
3492,384,88,296,807,354,453
3493,183,-189,372,720,795,-75
3494,-316,-333,17,532,544,-12
3495,424,109,315,-303,-793,490
3496,537,487,50,-738,-1082,344
3497,-264,572,-836,-265,-314,49
3498,64,604,-540,-17,-73,56
3499,926,257,669,-203,-102,-101
3500,492,-116,608,-398,-149,-249
3501,-189,279,-468,-387,-627,240
3502,69,646,-577,-23,-728,705
3503,154,272,-118,44,-107,151
3504,-74,118,-192,-369,219,-588
3505,151,511,-360,-242,28,-270
3506,181,719,-538,304,-247,551
3507,198,915,-717,344,-324,668
3508,925,1173,-248,261,190,71
3509,689,527,162,384,627,-243
3510,-966,-568,-398,52,131,-79
3511,-1353,-715,-638,-608,-390,-218
3512,-293,-496,203,-758,-288,-470
3513,226,-543,769,-344,-184,-160
3514,547,-176,723,48,-157,205
3515,671,90,581,-51,5,-56
3516,-156,-278,122,-334,167,-501
3517,-324,-276,-48,-232,104,-336
3518,524,40,484,-242,-68,-174
3519,421,-136,557,-518,282,-800
3520,-246,-141,-105,-143,770,-913
3521,-127,529,-656,634,755,-121
3522,50,820,-770,1028,1062,-34
3523,-298,40,-338,917,1334,-417
3524,-392,-643,251,212,454,-242
3525,67,-275,342,-93,-263,170
3526,411,-86,497,387,-106,493
3527,400,-398,798,131,-152,283
3528,407,431,-24,-56,43,-99
3529,475,1645,-1170,1005,590,415
3530,436,1351,-915,976,225,751
3531,-43,614,-657,-222,-269,47
3532,-872,430,-1302,-165,103,-268
3533,-728,-83,-645,-156,67,-223
3534,492,-605,1097,-1126,-329,-797
3535,919,-100,1019,-636,224,-860
3536,577,871,-294,802,687,115
3537,845,1151,-306,614,139,475
3538,986,731,255,-98,-106,8
3539,308,323,-15,308,239,69
3540,-13,250,-263,406,323,83
3541,212,423,-211,-469,322,-791
3542,10,295,-285,-726,367,-1093
3543,-222,-478,256,-147,113,-260
3544,440,-747,1187,91,-172,263
3545,1235,32,1203,8,-75,83
3546,810,313,497,10,247,-237
3547,-234,-2,-232,-156,454,-610
3548,-422,569,-991,-85,440,-525
3549,-124,1259,-1383,449,80,369
3550,-141,697,-838,9,-708,717
3551,-64,-178,114,-1247,-1005,-242
3552,-27,-440,413,-893,49,-942
3553,-403,-548,145,303,1041,-738
3554,-576,-681,105,25,533,-508
3555,-390,-648,258,-285,-126,-159
3556,-24,-492,468,409,211,198
3557,468,-336,804,567,529,38
3558,280,-379,659,346,304,42
3559,-291,-406,115,208,14,194
3560,-37,25,-62,-172,92,-264
3561,-23,478,-501,252,701,-449
3562,-954,509,-1463,846,839,7
3563,-958,450,-1408,-385,0,-385
3564,-77,231,-308,-1664,-311,-1353
3565,-128,-259,131,-804,245,-1049
3566,-458,-497,39,356,302,54
3567,-42,-294,252,217,-156,373
3568,104,186,-82,-125,-304,179
3569,-495,513,-1008,15,-158,173
3570,-857,230,-1087,111,-50,161
3571,-350,-87,-263,80,-18,98
3572,392,-222,614,79,-55,134
3573,169,-779,948,-229,-105,-124
3574,-773,-1012,239,-478,455,-933
3575,-1012,-574,-438,202,1458,-1256
3576,-645,-533,-112,973,1098,-125
3577,-333,-293,-40,498,-410,908
3578,262,481,-219,-552,-539,-13
3579,644,242,402,-989,338,-1327
3580,350,-353,703,-810,128,-938
3581,101,-45,146,-392,-284,-108
3582,-421,-182,-239,113,395,-282
3583,-1205,-842,-363,495,829,-334
3584,-761,-536,-225,331,18,313
3585,438,312,126,-197,-750,553
3586,820,828,-8,-75,-221,146
3587,548,876,-328,559,682,-123
3588,55,315,-260,389,482,-93
3589,-351,-192,-159,-340,-99,-241
3590,-67,5,-72,-312,328,-640
3591,465,257,208,196,872,-676
3592,341,158,183,12,204,-192
3593,-161,224,-385,-513,-662,149
3594,-179,352,-531,-259,-418,159
3595,-37,55,-92,213,44,169
3596,-462,-60,-402,60,-167,227
3597,-496,393,-889,71,-294,365
3598,267,522,-255,280,-106,386
3599,359,286,73,141,83,58
3600,-19,170,-189,481,516,-35
3601,29,-431,460,836,705,131
3602,-236,-1085,849,266,396,-130
3603,-625,-673,48,164,513,-349
3604,-715,-158,-557,526,610,-84
3605,-935,-288,-647,-78,-179,101
3606,-601,-250,-351,-666,-643,-23
3607,92,-251,343,-516,-209,-307
3608,48,-510,558,-372,-122,-250
3609,28,-205,233,22,-286,308
3610,393,228,165,532,133,399
3611,565,25,540,361,162,199
3612,648,-158,806,14,-580,594
3613,290,-78,368,63,-549,612
3614,-165,-6,-159,86,93,-7
3615,252,310,-58,-60,-144,84
3616,505,329,176,-331,-749,418
3617,-177,-322,145,-716,-864,148
3618,-452,-185,-267,-326,-700,374
3619,267,863,-596,827,-263,1090
3620,854,807,47,905,172,733
3621,427,-192,619,-83,270,-353
3622,-307,-345,38,-377,335,-712
3623,-294,70,-364,-89,275,-364
3624,9,16,-7,-197,-141,-56
3625,-89,-302,213,-616,-605,-11
3626,-77,-404,327,-701,-640,-61
3627,183,-254,437,-263,-212,-51
3628,88,12,76,-100,-311,211
3629,13,256,-243,-311,-952,641
3630,367,310,57,-156,-531,375
3631,167,272,-105,41,357,-316
3632,-514,203,-717,-8,198,-206
3633,-338,-466,128,-54,179,-233
3634,50,-1313,1363,-429,581,-1010
3635,-257,-1178,921,-1028,20,-1048
3636,-243,-965,722,-1327,-588,-739
3637,247,-1194,1441,-1289,-379,-910
3638,417,-246,663,-730,-230,-500
3639,356,1044,-688,258,82,176
3640,262,552,-290,683,472,211
3641,258,-408,666,276,246,30
3642,293,-355,648,140,382,-242
3643,167,-133,300,412,868,-456
3644,279,12,267,245,395,-150
3645,637,200,437,172,-231,403
3646,568,-44,612,617,-22,639
3647,-14,-376,362,712,334,378
3648,-334,-362,28,582,286,296
3649,232,-310,542,517,-282,799
3650,595,-66,661,87,-836,923
3651,-53,522,-575,-119,-648,529
3652,-86,715,-801,-125,-527,402
3653,708,317,391,-845,-1002,157
3654,593,5,588,-1164,-868,-296
3655,-73,-186,113,-329,-19,-310
3656,-237,-321,84,115,409,-294
3657,-213,-113,-100,27,454,-427
3658,-416,-53,-363,334,508,-174
3659,-762,-222,-540,408,484,-76
3660,-483,63,-546,73,453,-380
3661,494,197,297,111,236,-125
3662,765,-143,908,300,-102,402
3663,202,89,113,263,-17,280
3664,31,523,-492,234,170,64
3665,161,201,-40,204,19,185
3666,-189,-157,-32,109,-88,197
3667,-748,168,-916,55,-178,233
3668,-544,753,-1297,-87,-525,438
3669,578,980,-402,-292,-672,380
3670,1270,671,599,-206,-426,220
3671,562,95,467,78,-317,395
3672,-716,-425,-291,137,-300,437
3673,-1314,-509,-805,25,-31,56
3674,-718,-62,-656,-41,26,-67
3675,257,179,78,93,-3,96
3676,145,-122,267,448,452,-4
3677,-574,-300,-274,371,465,-94
3678,-539,-93,-446,-120,-195,75
3679,-266,155,-421,-7,-211,204
3680,-323,70,-393,8,103,-95
3681,-251,-284,33,-988,-7,-981
3682,-18,-191,173,-1306,79,-1385
3683,125,187,-62,-486,226,-712
3684,-100,68,-168,-247,214,-461
3685,-533,-22,-511,-185,562,-747
3686,-534,80,-614,308,507,-199
3687,-409,-306,-103,-32,-417,385
3688,-562,-602,40,-756,-1013,257
3689,-631,-503,-128,-810,-1101,291
3690,-720,-446,-274,-871,-1100,229
3691,-847,94,-941,-630,-626,-4
3692,-624,691,-1315,196,-159,355
3693,-271,243,-514,190,-143,333
3694,-62,-377,315,-263,199,-462
3695,-28,-354,326,-62,561,-623
3696,-51,-144,93,-282,124,-406
3697,268,34,234,-635,-161,-474
3698,534,-242,776,224,280,-56
3699,98,-824,922,749,196,553
3700,-368,-779,411,-22,-404,382
3701,-194,-464,270,-319,-28,-291
3702,273,-243,516,34,558,-524
3703,519,183,336,-50,-144,94
3704,212,204,8,-137,-681,544
3705,-263,2,-265,149,70,79
3706,-341,331,-672,326,516,-190
3707,-361,428,-789,220,42,178
3708,-607,53,-660,27,-240,267
3709,-1030,-274,-756,-2,67,-69
3710,-1243,-539,-704,-123,320,-443
3711,-332,-181,-151,-626,97,-723
3712,786,422,364,-613,90,-703
3713,528,84,444,231,342,-111
3714,182,-172,354,492,-136,628
3715,604,189,415,-30,-502,472
3716,538,-76,614,-172,-24,-148
3717,322,-275,597,-149,-145,-4
3718,329,208,121,-461,-460,-1
3719,-126,261,-387,-559,325,-884
3720,-38,263,-301,-274,898,-1172
3721,556,476,80,12,538,-526
3722,-44,220,-264,71,116,-45
3723,-855,346,-1201,-30,-140,110
3724,-642,594,-1236,-9,117,-126
3725,-373,45,-418,206,661,-455
3726,-135,393,-528,547,426,121
3727,222,1348,-1126,612,-104,716
3728,-112,290,-402,-38,-144,106
3729,-819,-1360,541,-752,-240,-512
3730,-1002,-1199,197,-904,-270,-634
3731,-625,-463,-162,-716,249,-965
3732,-73,-85,12,-334,507,-841
3733,46,347,-301,-311,219,-530
3734,-582,204,-786,-844,295,-1139
3735,-1183,-332,-851,-907,404,-1311
3736,-693,95,-788,-503,-319,-184
3737,551,970,-419,-384,-964,580
3738,1183,703,480,-143,-718,575
3739,998,-26,1024,299,-303,602
3740,872,445,427,232,-159,391
3741,912,1140,-228,-231,-269,38
3742,570,441,129,-399,-499,100
3743,-270,-471,201,-79,-292,213
3744,-941,-282,-659,155,8,147
3745,-575,276,-851,-141,-345,204
3746,334,515,-181,-409,-729,320
3747,521,395,126,-127,-359,232
3748,174,-26,200,303,419,-116
3749,-274,-561,287,338,622,-284
3750,-939,-905,-34,-65,-35,-30
3751,-785,-678,-107,-366,-281,-85
3752,195,-209,404,-80,474,-554
3753,204,72,132,330,815,-485
3754,-341,420,-761,193,198,-5
3755,-119,415,-534,-61,-264,203
3756,234,31,203,261,-292,553
3757,595,385,210,557,-387,944
3758,1233,761,472,37,-339,376
3759,996,-6,1002,-637,-311,-326
3760,-219,-695,476,-846,-867,21
3761,-598,-376,-222,-935,-1070,135
3762,286,292,-6,-762,-446,-316
3763,680,555,125,-107,-227,120
3764,18,215,-197,368,-114,482
3765,-287,197,-484,171,449,-278
3766,-73,825,-898,-220,236,-456
3767,-248,835,-1083,29,-292,321
3768,-387,36,-423,565,136,429
3769,-389,-659,270,252,431,-179
3770,-824,-677,-147,-295,-31,-264
3771,-440,301,-741,108,-282,390
3772,1078,1198,-120,629,-185,814
3773,1012,813,199,397,-103,500
3774,-559,325,-884,149,158,-9
3775,-412,659,-1071,416,561,-145
3776,675,690,-15,626,415,211
3777,189,75,114,218,-362,580
3778,-511,-238,-273,-421,-748,327
3779,-263,-137,-126,-474,-338,-136
3780,-337,-232,-105,170,157,13
3781,-742,-464,-278,756,208,548
3782,-638,-414,-224,526,-123,649
3783,-258,-242,-16,-324,-555,231
3784,-50,-144,94,-811,-815,4
3785,87,35,52,-441,-512,71
3786,320,19,301,51,198,-147
3787,262,-226,488,-164,124,-288
3788,16,99,-83,-399,-697,298
3789,345,760,-415,73,-732,805
3790,807,794,13,267,-28,295
3791,810,586,224,-172,310,-482
3792,767,549,218,-222,315,-537
3793,824,530,294,164,292,-128
3794,1027,740,287,389,69,320
3795,915,487,428,341,-339,680
3796,22,-433,455,217,-297,514
3797,-238,-365,127,343,390,-47
3798,171,479,-308,333,466,-133
3799,-501,456,-957,-187,-457,270
3800,-936,26,-962,-455,-854,399
3801,-57,-145,88,-243,-384,141
3802,1,-290,291,-54,-114,60
3803,-684,-225,-459,137,-262,399
3804,-487,-129,-358,182,-450,632
3805,-237,-240,3,-13,-426,413
3806,-528,-303,-225,-98,-323,225
3807,-599,-301,-298,-186,-211,25
3808,-383,33,-416,-216,219,-435
3809,15,726,-711,-18,277,-295
3810,657,869,-212,-101,-366,265
3811,833,215,618,-306,-257,-49
3812,59,-405,464,-276,182,-458
3813,-589,-323,-266,-518,-541,23
3814,-413,92,-505,-591,-816,225
3815,-485,-234,-251,96,254,-158
3816,-845,-936,91,386,488,-102
3817,-259,-617,358,-149,-285,136
3818,680,191,489,-315,-423,108
3819,790,302,488,-68,-415,347
3820,540,61,479,-240,-809,569
3821,549,-158,707,-536,-625,89
3822,523,-233,756,-433,-34,-399
3823,5,213,-208,-70,21,-91
3824,-553,666,-1219,378,-196,574
3825,-335,468,-803,447,-262,709
3826,-149,71,-220,-156,-208,52
3827,-651,-14,-637,-499,-32,-467
3828,-689,-64,-625,-115,-4,-111
3829,-568,-523,-45,20,-311,331
3830,-1121,-684,-437,-72,-466,394
3831,-1063,194,-1257,399,-270,669
3832,-547,667,-1214,528,-461,989
3833,-554,132,-686,-148,-815,667
3834,-46,58,-104,-262,-210,-52
3835,509,-67,576,-15,300,-315
3836,312,-571,883,-363,-284,-79
3837,726,122,604,-258,-274,16
3838,1085,883,202,370,157,213
3839,508,399,109,118,-541,659
3840,499,115,384,-387,-812,425
3841,522,49,473,-136,-55,-81
3842,-239,-282,43,-32,-44,12
3843,-394,-193,-201,-480,-291,-189
3844,-104,-187,83,-812,-228,-584
3845,-54,-335,281,-1082,-730,-352
3846,276,167,109,-1185,-685,-500
3847,668,621,47,-519,497,-1016
3848,818,222,596,115,984,-869
3849,661,-374,1035,-101,563,-664
3850,121,-235,356,-53,378,-431
3851,-294,355,-649,676,447,229
3852,-541,425,-966,955,604,351
3853,-682,78,-760,741,624,117
3854,-497,-266,-231,458,168,290
3855,-642,-524,-118,-118,-287,169
3856,-861,-204,-657,-385,-344,-41
3857,-131,343,-474,-26,-228,202
3858,363,317,46,-200,63,-263
3859,-287,157,-444,-737,477,-1214
3860,-546,98,-644,-304,545,-849
3861,-153,-156,3,298,62,236
3862,-393,-426,33,-10,-473,463
